target_bps,stop_bps,max_hold_ms,roundtrip_cost_bps,supported_rows,unsupported_rows,action_taken_count,no_action_count,baseline_target_count,baseline_stop_count,baseline_timeout_count,baseline_sum_after_cost_bps,baseline_avg_after_cost_bps,baseline_median_after_cost_bps,tsv2_sum_after_cost_bps,tsv2_avg_after_cost_bps,tsv2_median_after_cost_bps,delta_sum_bps,delta_avg_bps,delta_median_bps,action_delta_avg_bps,action_delta_median_bps,beneficial_exit_count,harmful_exit_count,neutral_exit_count,exit_action_precision,exit_action_precision_denominator,exit_action_precision_wilson95_lower,saved_stop_count,saved_stop_damage_bps,target_cut_count,target_cut_damage_bps,timeout_improved_count,timeout_improved_bps,generic_beneficial_count,generic_beneficial_bps,gross_saved_damage_bps,harmful_damage_bps,target_cut_damage_guard_pass,target_cut_count_guard_pass,target_cut_count_guard_limit,stale_no_action_exclusions,no_candidate_exclusions,not_active_exit_eligible_exclusions,candidate_after_baseline_exclusions,candidate_after_max_hold_exclusions,ambiguous_unjoined_exclusions,lifecycle_without_exit_replay_exclusions,exact_rows,path_approx_rows,baseline_unavailable_rows,max_consecutive_harmful_actions,classification_counts,exclusion_counts
5000,-3000,60000,100,3079,515,2896,183,108,262,2709,-861043,-279.65021110750246,-202.0,-874025,-283.8665151023059,-202.0,-12982,-4.216303994803508,0.0,-4.482734806629834,0.0,733,420,1743,0.6357328707718994,1153,0.6075479368587084,145,315220,61,268035,588,320241,0,0,635461,648443,False,True,203.8,8,74,1,90,10,0,515,3079,0,0,3,"{""cut_target"": 61, ""harmful_exit"": 359, ""neutral_exit"": 1743, ""no_active_exit"": 183, ""no_exit_replay"": 515, ""saved_stop"": 145, ""timeout_improved"": 588}","{""candidate_after_baseline_exit"": 90, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2896, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-3000,60000,150,3079,515,2896,183,108,262,2709,-1014993,-329.65021110750246,-252.0,-1027975,-333.8665151023059,-252.0,-12982,-4.216303994803508,0.0,-4.482734806629834,0.0,733,420,1743,0.6357328707718994,1153,0.6075479368587084,145,315220,61,268035,588,320241,0,0,635461,648443,False,True,203.8,8,74,1,90,10,0,515,3079,0,0,3,"{""cut_target"": 61, ""harmful_exit"": 359, ""neutral_exit"": 1743, ""no_active_exit"": 183, ""no_exit_replay"": 515, ""saved_stop"": 145, ""timeout_improved"": 588}","{""candidate_after_baseline_exit"": 90, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2896, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-3000,60000,200,3079,515,2896,183,108,262,2709,-1168943,-379.65021110750246,-302.0,-1181925,-383.8665151023059,-302.0,-12982,-4.216303994803508,0.0,-4.482734806629834,0.0,733,420,1743,0.6357328707718994,1153,0.6075479368587084,145,315220,61,268035,588,320241,0,0,635461,648443,False,True,203.8,8,74,1,90,10,0,515,3079,0,0,3,"{""cut_target"": 61, ""harmful_exit"": 359, ""neutral_exit"": 1743, ""no_active_exit"": 183, ""no_exit_replay"": 515, ""saved_stop"": 145, ""timeout_improved"": 588}","{""candidate_after_baseline_exit"": 90, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2896, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-3000,120000,0,3079,515,2901,178,170,335,2574,-605268,-196.5794088989932,-102.0,-567268,-184.23773952582007,-102.0,38000,12.341669373173108,0.0,13.098931402964496,0.0,1008,393,1500,0.7194860813704497,1401,0.6953860899154963,216,503535,120,545491,792,406423,0,0,909958,871958,False,True,295.2,8,74,1,94,1,0,515,3079,0,0,4,"{""cut_target"": 120, ""harmful_exit"": 273, ""neutral_exit"": 1500, ""no_active_exit"": 178, ""no_exit_replay"": 515, ""saved_stop"": 216, ""timeout_improved"": 792}","{""candidate_after_baseline_exit"": 94, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2901, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-3000,120000,50,3079,515,2901,178,170,335,2574,-759218,-246.5794088989932,-152.0,-721218,-234.23773952582007,-152.0,38000,12.341669373173108,0.0,13.098931402964496,0.0,1008,393,1500,0.7194860813704497,1401,0.6953860899154963,216,503535,120,545491,792,406423,0,0,909958,871958,False,True,295.2,8,74,1,94,1,0,515,3079,0,0,4,"{""cut_target"": 120, ""harmful_exit"": 273, ""neutral_exit"": 1500, ""no_active_exit"": 178, ""no_exit_replay"": 515, ""saved_stop"": 216, ""timeout_improved"": 792}","{""candidate_after_baseline_exit"": 94, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2901, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-3000,120000,100,3079,515,2901,178,170,335,2574,-913168,-296.57940889899317,-202.0,-875168,-284.2377395258201,-202.0,38000,12.341669373173108,0.0,13.098931402964496,0.0,1008,393,1500,0.7194860813704497,1401,0.6953860899154963,216,503535,120,545491,792,406423,0,0,909958,871958,False,True,295.2,8,74,1,94,1,0,515,3079,0,0,4,"{""cut_target"": 120, ""harmful_exit"": 273, ""neutral_exit"": 1500, ""no_active_exit"": 178, ""no_exit_replay"": 515, ""saved_stop"": 216, ""timeout_improved"": 792}","{""candidate_after_baseline_exit"": 94, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2901, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-3000,120000,150,3079,515,2901,178,170,335,2574,-1067118,-346.57940889899317,-252.0,-1029118,-334.2377395258201,-252.0,38000,12.341669373173108,0.0,13.098931402964496,0.0,1008,393,1500,0.7194860813704497,1401,0.6953860899154963,216,503535,120,545491,792,406423,0,0,909958,871958,False,True,295.2,8,74,1,94,1,0,515,3079,0,0,4,"{""cut_target"": 120, ""harmful_exit"": 273, ""neutral_exit"": 1500, ""no_active_exit"": 178, ""no_exit_replay"": 515, ""saved_stop"": 216, ""timeout_improved"": 792}","{""candidate_after_baseline_exit"": 94, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2901, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-3000,120000,200,3079,515,2901,178,170,335,2574,-1221068,-396.57940889899317,-302.0,-1183068,-384.2377395258201,-302.0,38000,12.341669373173108,0.0,13.098931402964496,0.0,1008,393,1500,0.7194860813704497,1401,0.6953860899154963,216,503535,120,545491,792,406423,0,0,909958,871958,False,True,295.2,8,74,1,94,1,0,515,3079,0,0,4,"{""cut_target"": 120, ""harmful_exit"": 273, ""neutral_exit"": 1500, ""no_active_exit"": 178, ""no_exit_replay"": 515, ""saved_stop"": 216, ""timeout_improved"": 792}","{""candidate_after_baseline_exit"": 94, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2901, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-5000,30000,0,3079,515,2894,185,57,80,2942,-722323,-234.59662227996103,-102.0,-650746,-211.34978889249757,-102.0,71577,23.24683338746346,0.0,24.73289564616448,0.0,546,333,2015,0.621160409556314,879,0.5886298766610925,38,111586,21,99803,508,342461,0,0,454047,382470,True,True,88.80000000000001,8,74,1,17,85,0,515,3079,0,0,3,"{""cut_target"": 21, ""harmful_exit"": 312, ""neutral_exit"": 2015, ""no_active_exit"": 185, ""no_exit_replay"": 515, ""saved_stop"": 38, ""timeout_improved"": 508}","{""candidate_after_baseline_exit"": 17, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2894, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-5000,30000,50,3079,515,2894,185,57,80,2942,-876273,-284.596622279961,-152.0,-804696,-261.34978889249754,-152.0,71577,23.24683338746346,0.0,24.73289564616448,0.0,546,333,2015,0.621160409556314,879,0.5886298766610925,38,111586,21,99803,508,342461,0,0,454047,382470,True,True,88.80000000000001,8,74,1,17,85,0,515,3079,0,0,3,"{""cut_target"": 21, ""harmful_exit"": 312, ""neutral_exit"": 2015, ""no_active_exit"": 185, ""no_exit_replay"": 515, ""saved_stop"": 38, ""timeout_improved"": 508}","{""candidate_after_baseline_exit"": 17, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2894, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-5000,30000,100,3079,515,2894,185,57,80,2942,-1030223,-334.596622279961,-202.0,-958646,-311.34978889249754,-202.0,71577,23.24683338746346,0.0,24.73289564616448,0.0,546,333,2015,0.621160409556314,879,0.5886298766610925,38,111586,21,99803,508,342461,0,0,454047,382470,True,True,88.80000000000001,8,74,1,17,85,0,515,3079,0,0,3,"{""cut_target"": 21, ""harmful_exit"": 312, ""neutral_exit"": 2015, ""no_active_exit"": 185, ""no_exit_replay"": 515, ""saved_stop"": 38, ""timeout_improved"": 508}","{""candidate_after_baseline_exit"": 17, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2894, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-5000,30000,150,3079,515,2894,185,57,80,2942,-1184173,-384.596622279961,-252.0,-1112596,-361.34978889249754,-252.0,71577,23.24683338746346,0.0,24.73289564616448,0.0,546,333,2015,0.621160409556314,879,0.5886298766610925,38,111586,21,99803,508,342461,0,0,454047,382470,True,True,88.80000000000001,8,74,1,17,85,0,515,3079,0,0,3,"{""cut_target"": 21, ""harmful_exit"": 312, ""neutral_exit"": 2015, ""no_active_exit"": 185, ""no_exit_replay"": 515, ""saved_stop"": 38, ""timeout_improved"": 508}","{""candidate_after_baseline_exit"": 17, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2894, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-5000,30000,200,3079,515,2894,185,57,80,2942,-1338123,-434.596622279961,-302.0,-1266546,-411.34978889249754,-302.0,71577,23.24683338746346,0.0,24.73289564616448,0.0,546,333,2015,0.621160409556314,879,0.5886298766610925,38,111586,21,99803,508,342461,0,0,454047,382470,True,True,88.80000000000001,8,74,1,17,85,0,515,3079,0,0,3,"{""cut_target"": 21, ""harmful_exit"": 312, ""neutral_exit"": 2015, ""no_active_exit"": 185, ""no_exit_replay"": 515, ""saved_stop"": 38, ""timeout_improved"": 508}","{""candidate_after_baseline_exit"": 17, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2894, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-5000,60000,0,3079,515,2961,118,117,126,2836,-770100,-250.1136732705424,-102.0,-671681,-218.149074374797,-102.0,98419,31.96459889574537,0.0,33.23843296183722,0.0,770,441,1750,0.6358381502890174,1211,0.6083463896436886,80,264252,65,302958,690,538550,0,0,802802,704383,False,True,149.0,8,74,1,25,10,0,515,3079,0,0,3,"{""cut_target"": 65, ""harmful_exit"": 376, ""neutral_exit"": 1750, ""no_active_exit"": 118, ""no_exit_replay"": 515, ""saved_stop"": 80, ""timeout_improved"": 690}","{""candidate_after_baseline_exit"": 25, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2961, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-5000,60000,50,3079,515,2961,118,117,126,2836,-924050,-300.1136732705424,-152.0,-825631,-268.149074374797,-152.0,98419,31.96459889574537,0.0,33.23843296183722,0.0,770,441,1750,0.6358381502890174,1211,0.6083463896436886,80,264252,65,302958,690,538550,0,0,802802,704383,False,True,149.0,8,74,1,25,10,0,515,3079,0,0,3,"{""cut_target"": 65, ""harmful_exit"": 376, ""neutral_exit"": 1750, ""no_active_exit"": 118, ""no_exit_replay"": 515, ""saved_stop"": 80, ""timeout_improved"": 690}","{""candidate_after_baseline_exit"": 25, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2961, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-5000,60000,100,3079,515,2961,118,117,126,2836,-1078000,-350.1136732705424,-202.0,-979581,-318.149074374797,-202.0,98419,31.96459889574537,0.0,33.23843296183722,0.0,770,441,1750,0.6358381502890174,1211,0.6083463896436886,80,264252,65,302958,690,538550,0,0,802802,704383,False,True,149.0,8,74,1,25,10,0,515,3079,0,0,3,"{""cut_target"": 65, ""harmful_exit"": 376, ""neutral_exit"": 1750, ""no_active_exit"": 118, ""no_exit_replay"": 515, ""saved_stop"": 80, ""timeout_improved"": 690}","{""candidate_after_baseline_exit"": 25, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2961, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-5000,60000,150,3079,515,2961,118,117,126,2836,-1231950,-400.1136732705424,-252.0,-1133531,-368.149074374797,-252.0,98419,31.96459889574537,0.0,33.23843296183722,0.0,770,441,1750,0.6358381502890174,1211,0.6083463896436886,80,264252,65,302958,690,538550,0,0,802802,704383,False,True,149.0,8,74,1,25,10,0,515,3079,0,0,3,"{""cut_target"": 65, ""harmful_exit"": 376, ""neutral_exit"": 1750, ""no_active_exit"": 118, ""no_exit_replay"": 515, ""saved_stop"": 80, ""timeout_improved"": 690}","{""candidate_after_baseline_exit"": 25, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2961, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-5000,60000,200,3079,515,2961,118,117,126,2836,-1385900,-450.1136732705424,-302.0,-1287481,-418.149074374797,-302.0,98419,31.96459889574537,0.0,33.23843296183722,0.0,770,441,1750,0.6358381502890174,1211,0.6083463896436886,80,264252,65,302958,690,538550,0,0,802802,704383,False,True,149.0,8,74,1,25,10,0,515,3079,0,0,3,"{""cut_target"": 65, ""harmful_exit"": 376, ""neutral_exit"": 1750, ""no_active_exit"": 118, ""no_exit_replay"": 515, ""saved_stop"": 80, ""timeout_improved"": 690}","{""candidate_after_baseline_exit"": 25, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2961, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-5000,120000,0,3079,515,2967,112,181,168,2730,-909172,-295.28158493017213,-102.0,-674967,-219.2163039948035,-102.0,234205,76.06528093536862,0.0,78.93663633299629,0.0,1049,411,1507,0.7184931506849315,1460,0.6948739986014238,120,440134,126,588425,929,732077,0,0,1172211,938006,False,True,212.9,8,74,1,28,1,0,515,3079,0,0,4,"{""cut_target"": 126, ""harmful_exit"": 285, ""neutral_exit"": 1507, ""no_active_exit"": 112, ""no_exit_replay"": 515, ""saved_stop"": 120, ""timeout_improved"": 929}","{""candidate_after_baseline_exit"": 28, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2967, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-5000,120000,50,3079,515,2967,112,181,168,2730,-1063122,-345.28158493017213,-152.0,-828917,-269.2163039948035,-152.0,234205,76.06528093536862,0.0,78.93663633299629,0.0,1049,411,1507,0.7184931506849315,1460,0.6948739986014238,120,440134,126,588425,929,732077,0,0,1172211,938006,False,True,212.9,8,74,1,28,1,0,515,3079,0,0,4,"{""cut_target"": 126, ""harmful_exit"": 285, ""neutral_exit"": 1507, ""no_active_exit"": 112, ""no_exit_replay"": 515, ""saved_stop"": 120, ""timeout_improved"": 929}","{""candidate_after_baseline_exit"": 28, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2967, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-5000,120000,100,3079,515,2967,112,181,168,2730,-1217072,-395.28158493017213,-202.0,-982867,-319.2163039948035,-202.0,234205,76.06528093536862,0.0,78.93663633299629,0.0,1049,411,1507,0.7184931506849315,1460,0.6948739986014238,120,440134,126,588425,929,732077,0,0,1172211,938006,False,True,212.9,8,74,1,28,1,0,515,3079,0,0,4,"{""cut_target"": 126, ""harmful_exit"": 285, ""neutral_exit"": 1507, ""no_active_exit"": 112, ""no_exit_replay"": 515, ""saved_stop"": 120, ""timeout_improved"": 929}","{""candidate_after_baseline_exit"": 28, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2967, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-5000,120000,150,3079,515,2967,112,181,168,2730,-1371022,-445.28158493017213,-252.0,-1136817,-369.2163039948035,-252.0,234205,76.06528093536862,0.0,78.93663633299629,0.0,1049,411,1507,0.7184931506849315,1460,0.6948739986014238,120,440134,126,588425,929,732077,0,0,1172211,938006,False,True,212.9,8,74,1,28,1,0,515,3079,0,0,4,"{""cut_target"": 126, ""harmful_exit"": 285, ""neutral_exit"": 1507, ""no_active_exit"": 112, ""no_exit_replay"": 515, ""saved_stop"": 120, ""timeout_improved"": 929}","{""candidate_after_baseline_exit"": 28, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2967, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-5000,120000,200,3079,515,2967,112,181,168,2730,-1524972,-495.28158493017213,-302.0,-1290767,-419.2163039948035,-302.0,234205,76.06528093536862,0.0,78.93663633299629,0.0,1049,411,1507,0.7184931506849315,1460,0.6948739986014238,120,440134,126,588425,929,732077,0,0,1172211,938006,False,True,212.9,8,74,1,28,1,0,515,3079,0,0,4,"{""cut_target"": 126, ""harmful_exit"": 285, ""neutral_exit"": 1507, ""no_active_exit"": 112, ""no_exit_replay"": 515, ""saved_stop"": 120, ""timeout_improved"": 929}","{""candidate_after_baseline_exit"": 28, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2967, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-6000,30000,0,3079,515,2906,173,57,45,2977,-762268,-247.5699902565768,-102.0,-678422,-220.33842156544333,-102.0,83846,27.231568691133486,0.0,28.85271851342051,0.0,552,338,2016,0.6202247191011236,890,0.5878870912403444,17,58282,21,99803,535,415188,0,0,473470,389624,True,True,70.5,8,74,1,5,85,0,515,3079,0,0,3,"{""cut_target"": 21, ""harmful_exit"": 317, ""neutral_exit"": 2016, ""no_active_exit"": 173, ""no_exit_replay"": 515, ""saved_stop"": 17, ""timeout_improved"": 535}","{""candidate_after_baseline_exit"": 5, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2906, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-6000,30000,50,3079,515,2906,173,57,45,2977,-916218,-297.56999025657683,-152.0,-832372,-270.3384215654433,-152.0,83846,27.231568691133486,0.0,28.85271851342051,0.0,552,338,2016,0.6202247191011236,890,0.5878870912403444,17,58282,21,99803,535,415188,0,0,473470,389624,True,True,70.5,8,74,1,5,85,0,515,3079,0,0,3,"{""cut_target"": 21, ""harmful_exit"": 317, ""neutral_exit"": 2016, ""no_active_exit"": 173, ""no_exit_replay"": 515, ""saved_stop"": 17, ""timeout_improved"": 535}","{""candidate_after_baseline_exit"": 5, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2906, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-6000,30000,100,3079,515,2906,173,57,45,2977,-1070168,-347.56999025657683,-202.0,-986322,-320.3384215654433,-202.0,83846,27.231568691133486,0.0,28.85271851342051,0.0,552,338,2016,0.6202247191011236,890,0.5878870912403444,17,58282,21,99803,535,415188,0,0,473470,389624,True,True,70.5,8,74,1,5,85,0,515,3079,0,0,3,"{""cut_target"": 21, ""harmful_exit"": 317, ""neutral_exit"": 2016, ""no_active_exit"": 173, ""no_exit_replay"": 515, ""saved_stop"": 17, ""timeout_improved"": 535}","{""candidate_after_baseline_exit"": 5, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2906, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-6000,30000,150,3079,515,2906,173,57,45,2977,-1224118,-397.56999025657683,-252.0,-1140272,-370.3384215654433,-252.0,83846,27.231568691133486,0.0,28.85271851342051,0.0,552,338,2016,0.6202247191011236,890,0.5878870912403444,17,58282,21,99803,535,415188,0,0,473470,389624,True,True,70.5,8,74,1,5,85,0,515,3079,0,0,3,"{""cut_target"": 21, ""harmful_exit"": 317, ""neutral_exit"": 2016, ""no_active_exit"": 173, ""no_exit_replay"": 515, ""saved_stop"": 17, ""timeout_improved"": 535}","{""candidate_after_baseline_exit"": 5, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2906, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-6000,30000,200,3079,515,2906,173,57,45,2977,-1378068,-447.56999025657683,-302.0,-1294222,-420.3384215654433,-302.0,83846,27.231568691133486,0.0,28.85271851342051,0.0,552,338,2016,0.6202247191011236,890,0.5878870912403444,17,58282,21,99803,535,415188,0,0,473470,389624,True,True,70.5,8,74,1,5,85,0,515,3079,0,0,3,"{""cut_target"": 21, ""harmful_exit"": 317, ""neutral_exit"": 2016, ""no_active_exit"": 173, ""no_exit_replay"": 515, ""saved_stop"": 17, ""timeout_improved"": 535}","{""candidate_after_baseline_exit"": 5, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2906, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-6000,60000,0,3079,515,2976,103,117,76,2886,-839844,-272.76518350113673,-102.0,-697812,-226.6359207534914,-102.0,142032,46.12926274764534,0.0,47.725806451612904,0.0,778,446,1752,0.6356209150326797,1224,0.6082746461138069,45,187455,65,302958,733,666298,0,0,853753,711721,False,True,118.3,8,74,1,10,10,0,515,3079,0,0,3,"{""cut_target"": 65, ""harmful_exit"": 381, ""neutral_exit"": 1752, ""no_active_exit"": 103, ""no_exit_replay"": 515, ""saved_stop"": 45, ""timeout_improved"": 733}","{""candidate_after_baseline_exit"": 10, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2976, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-6000,60000,50,3079,515,2976,103,117,76,2886,-993794,-322.76518350113673,-152.0,-851762,-276.6359207534914,-152.0,142032,46.12926274764534,0.0,47.725806451612904,0.0,778,446,1752,0.6356209150326797,1224,0.6082746461138069,45,187455,65,302958,733,666298,0,0,853753,711721,False,True,118.3,8,74,1,10,10,0,515,3079,0,0,3,"{""cut_target"": 65, ""harmful_exit"": 381, ""neutral_exit"": 1752, ""no_active_exit"": 103, ""no_exit_replay"": 515, ""saved_stop"": 45, ""timeout_improved"": 733}","{""candidate_after_baseline_exit"": 10, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2976, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-6000,60000,100,3079,515,2976,103,117,76,2886,-1147744,-372.76518350113673,-202.0,-1005712,-326.6359207534914,-202.0,142032,46.12926274764534,0.0,47.725806451612904,0.0,778,446,1752,0.6356209150326797,1224,0.6082746461138069,45,187455,65,302958,733,666298,0,0,853753,711721,False,True,118.3,8,74,1,10,10,0,515,3079,0,0,3,"{""cut_target"": 65, ""harmful_exit"": 381, ""neutral_exit"": 1752, ""no_active_exit"": 103, ""no_exit_replay"": 515, ""saved_stop"": 45, ""timeout_improved"": 733}","{""candidate_after_baseline_exit"": 10, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2976, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-6000,60000,150,3079,515,2976,103,117,76,2886,-1301694,-422.76518350113673,-252.0,-1159662,-376.6359207534914,-252.0,142032,46.12926274764534,0.0,47.725806451612904,0.0,778,446,1752,0.6356209150326797,1224,0.6082746461138069,45,187455,65,302958,733,666298,0,0,853753,711721,False,True,118.3,8,74,1,10,10,0,515,3079,0,0,3,"{""cut_target"": 65, ""harmful_exit"": 381, ""neutral_exit"": 1752, ""no_active_exit"": 103, ""no_exit_replay"": 515, ""saved_stop"": 45, ""timeout_improved"": 733}","{""candidate_after_baseline_exit"": 10, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2976, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-6000,60000,200,3079,515,2976,103,117,76,2886,-1455644,-472.76518350113673,-302.0,-1313612,-426.6359207534914,-302.0,142032,46.12926274764534,0.0,47.725806451612904,0.0,778,446,1752,0.6356209150326797,1224,0.6082746461138069,45,187455,65,302958,733,666298,0,0,853753,711721,False,True,118.3,8,74,1,10,10,0,515,3079,0,0,3,"{""cut_target"": 65, ""harmful_exit"": 381, ""neutral_exit"": 1752, ""no_active_exit"": 103, ""no_exit_replay"": 515, ""saved_stop"": 45, ""timeout_improved"": 733}","{""candidate_after_baseline_exit"": 10, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2976, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-6000,120000,0,3079,515,2982,97,181,103,2795,-990380,-321.656381942189,-102.0,-703098,-228.35271191945438,-102.0,287282,93.30367002273465,0.0,96.33869885982563,0.0,1054,419,1509,0.7155465037338764,1473,0.6919695864183433,70,311861,126,588425,984,926974,0,0,1238835,951553,False,True,168.4,8,74,1,13,1,0,515,3079,0,0,4,"{""cut_target"": 126, ""harmful_exit"": 293, ""neutral_exit"": 1509, ""no_active_exit"": 97, ""no_exit_replay"": 515, ""saved_stop"": 70, ""timeout_improved"": 984}","{""candidate_after_baseline_exit"": 13, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2982, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-6000,120000,50,3079,515,2982,97,181,103,2795,-1144330,-371.656381942189,-152.0,-857048,-278.35271191945435,-152.0,287282,93.30367002273465,0.0,96.33869885982563,0.0,1054,419,1509,0.7155465037338764,1473,0.6919695864183433,70,311861,126,588425,984,926974,0,0,1238835,951553,False,True,168.4,8,74,1,13,1,0,515,3079,0,0,4,"{""cut_target"": 126, ""harmful_exit"": 293, ""neutral_exit"": 1509, ""no_active_exit"": 97, ""no_exit_replay"": 515, ""saved_stop"": 70, ""timeout_improved"": 984}","{""candidate_after_baseline_exit"": 13, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2982, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
